time, beats
1552939474.232609, 0.009020
1552939474.239755, 0.018039
1552939474.244972, 0.027059
1552939474.250133, 0.036078
1552939474.255595, 0.045098
1552939474.260807, 0.054117
1552939474.267168, 0.063137
1552939474.274324, 0.072156
1552939474.279904, 0.081176
1552939474.285376, 0.090195
1552939474.292519, 0.099215
1552939474.297922, 0.108235
1552939474.305334, 0.117254
1552939474.310584, 0.126274
1552939474.316060, 0.135293
1552939474.321961, 0.144313
1552939474.327677, 0.153332
1552939474.333391, 0.162352
1552939474.338835, 0.171371
1552939474.344239, 0.180391
1552939474.349503, 0.189410
1552939474.354755, 0.198430
1552939474.360278, 0.207449
1552939474.366015, 0.216469
1552939474.371487, 0.225489
1552939474.377197, 0.234508
1552939474.385665, 0.243528
1552939474.394302, 0.252547
1552939474.400426, 0.261567
1552939474.405560, 0.270586
1552939474.411480, 0.279606
1552939474.416644, 0.288625
1552939474.422411, 0.297645
1552939474.428750, 0.306664
1552939474.434199, 0.315684
1552939474.439980, 0.324704
1552939474.445307, 0.333723
1552939474.450570, 0.341366
1552939474.456053, 0.349010
1552939474.461622, 0.356653
1552939474.467136, 0.364297
1552939474.472710, 0.371940
1552939474.478459, 0.379584
1552939474.484468, 0.387227
1552939474.490134, 0.394871
1552939474.496630, 0.402514
1552939474.501835, 0.410157
1552939474.507229, 0.417801
1552939474.513678, 0.425444
1552939474.519262, 0.433088
1552939474.524534, 0.440731
1552939474.530764, 0.448375
1552939474.536521, 0.456018
1552939474.542478, 0.463661
1552939474.547930, 0.471305
1552939474.553739, 0.478948
1552939474.559788, 0.486592
1552939474.567987, 0.494235
1552939474.575056, 0.501879
1552939474.580273, 0.509522
1552939474.587054, 0.517165
1552939474.593307, 0.524809
1552939474.600600, 0.532452
1552939474.606463, 0.540096
1552939474.612221, 0.547739
1552939474.618120, 0.555383
1552939474.623908, 0.563026
1552939474.629894, 0.570670
1552939474.635832, 0.578313
1552939474.640963, 0.585956
1552939474.646207, 0.593600
1552939474.651914, 0.601243
1552939474.658084, 0.608887
1552939474.663310, 0.616530
1552939474.669250, 0.624174
1552939474.674394, 0.631817
1552939474.679860, 0.639460
1552939474.685018, 0.647104
1552939474.691385, 0.654747
1552939474.697395, 0.662391
1552939474.702726, 0.670034
1552939474.709726, 0.677678
1552939474.714933, 0.685321
1552939474.722726, 0.692965
1552939474.727876, 0.700608
1552939474.733135, 0.708251
1552939474.741113, 0.715895
1552939474.747984, 0.723538
1552939474.753711, 0.731182
1552939474.759191, 0.738825
1552939474.766820, 0.746469
1552939474.773048, 0.754112
1552939474.778722, 0.761755
1552939474.784114, 0.769399
1552939474.790273, 0.777042
1552939474.798641, 0.784686
1552939474.805691, 0.792329
1552939474.811004, 0.799973
1552939474.816631, 0.807616
1552939474.821865, 0.815259
1552939474.827456, 0.822903
1552939474.833929, 0.830546
1552939474.843568, 0.838190
1552939474.849046, 0.845833
1552939474.854706, 0.853477
1552939474.860068, 0.861120
1552939474.865213, 0.868764
1552939474.870710, 0.876407
1552939474.876172, 0.884050
1552939474.881575, 0.891694
1552939474.887944, 0.899337
1552939474.895799, 0.906981
1552939474.901115, 0.914624
1552939474.906494, 0.921607
1552939474.911705, 0.928590
1552939474.917208, 0.935573
1552939474.922566, 0.942556
1552939474.928845, 0.949539
1552939474.934006, 0.956522
1552939474.939566, 0.963505
1552939474.945193, 0.970488
1552939474.950319, 0.977471
1552939474.955647, 0.984454
1552939474.960731, 0.991437
1552939474.966342, 0.998420
1552939474.971767, 1.005403
1552939474.977467, 1.012385
1552939474.984987, 1.019368
1552939474.990408, 1.026351
1552939474.995545, 1.033334
1552939475.001731, 1.040317
1552939475.007525, 1.047300
1552939475.012666, 1.054283
1552939475.018063, 1.061266
1552939475.023902, 1.068249
1552939475.032200, 1.075232
1552939475.037892, 1.082215
1552939475.043226, 1.089198
1552939475.049121, 1.096181
1552939475.054794, 1.103164
1552939475.060213, 1.110147
1552939475.065504, 1.117130
1552939475.073087, 1.124113
1552939475.081158, 1.131096
1552939475.086325, 1.138079
1552939475.091547, 1.145062
1552939475.096895, 1.152045
1552939475.102284, 1.159027
1552939475.107870, 1.166010
1552939475.113048, 1.172993
1552939475.118841, 1.179976
1552939475.123956, 1.186959
1552939475.130039, 1.193942
1552939475.135496, 1.200925
1552939475.141851, 1.207908
1552939475.147693, 1.214891
1552939475.153627, 1.221874
1552939475.159341, 1.228857
1552939475.165160, 1.235840
1552939475.170571, 1.242823
1552939475.175789, 1.249806
1552939475.181356, 1.256789
1552939475.186992, 1.263772
1552939475.192937, 1.270755
1552939475.198619, 1.277738
1552939475.203956, 1.284721
1552939475.209416, 1.291704
1552939475.214863, 1.298687
1552939475.221172, 1.305669
1552939475.226545, 1.312652
1552939475.232118, 1.319635
1552939475.237271, 1.326618
1552939475.242971, 1.333601
1552939475.248704, 1.340584
1552939475.254463, 1.347567
1552939475.260020, 1.354550
1552939475.265354, 1.361533
1552939475.271965, 1.368516
1552939475.277431, 1.375499
1552939475.282677, 1.382482
1552939475.288915, 1.389465
1552939475.294282, 1.396448
1552939475.299501, 1.403431
1552939475.304810, 1.411430
1552939475.310170, 1.419429
1552939475.315317, 1.427428
1552939475.320574, 1.435427
1552939475.326065, 1.443427
1552939475.331449, 1.451426
1552939475.337108, 1.459425
1552939475.343215, 1.467424
1552939475.349288, 1.475423
1552939475.354902, 1.483422
1552939475.360343, 1.491422
1552939475.365460, 1.499421
1552939475.371308, 1.507420
1552939475.377108, 1.515419
1552939475.382965, 1.523418
1552939475.391091, 1.531417
1552939475.402860, 1.539417
1552939475.411608, 1.547416
1552939475.417327, 1.555415
1552939475.422488, 1.563414
1552939475.427666, 1.571413
1552939475.433357, 1.579412
1552939475.438794, 1.587411
1552939475.444260, 1.595411
1552939475.449559, 1.603410
1552939475.454897, 1.611409
1552939475.460354, 1.619408
1552939475.467070, 1.627407
1552939475.472779, 1.635406
1552939475.478035, 1.643406
1552939475.483745, 1.651405
1552939475.489718, 1.659404
1552939475.494830, 1.667403
1552939475.500209, 1.675402
1552939475.505438, 1.683401
1552939475.510934, 1.691401
1552939475.516273, 1.699400
1552939475.521411, 1.707399
1552939475.527018, 1.715398
1552939475.534573, 1.723397
1552939475.539683, 1.731396
1552939475.544884, 1.739395
1552939475.550658, 1.747395
1552939475.557003, 1.755394
1552939475.562295, 1.763393
1552939475.567361, 1.771392
1552939475.572975, 1.779391
1552939475.578254, 1.787390
1552939475.583761, 1.795390
1552939475.589324, 1.803389
1552939475.594646, 1.811388
1552939475.600223, 1.819387
1552939475.605782, 1.827386
1552939475.611215, 1.835385
1552939475.616592, 1.843385
1552939475.622297, 1.851384
1552939475.627777, 1.859383
1552939475.633144, 1.867382
1552939475.638785, 1.875381
1552939475.644578, 1.883380
1552939475.651739, 1.891380
1552939475.657257, 1.899379
1552939475.663008, 1.907378
