time,beats,midi_note,midi_vel
1548184100.076449, 0.006869, 46.000000, 106.000000
1548184100.076981, 0.006869, 75.000000, 106.000000
1548184100.269742, 0.247290, 75.000000, 111.000000
1548184100.274931, 0.254160, 73.000000, 111.000000
1548184100.452118, 0.473973, 46.000000, 116.000000
1548184100.474130, 0.501532, 73.000000, 117.000000
1548184100.474294, 0.501532, 54.000000, 117.000000
1548184100.474423, 0.501532, 61.000000, 117.000000
1548184100.474621, 0.501532, 66.000000, 117.000000
1548184100.474758, 0.501532, 78.000000, 117.000000
1548184100.848081, 0.980429, 54.000000, 126.000000
1548184100.848303, 0.980429, 61.000000, 126.000000
1548184100.848488, 0.980429, 66.000000, 126.000000
1548184100.848809, 0.980429, 78.000000, 126.000000
1548184100.864742, 1.001737, 45.000000, 126.000000
1548184100.864959, 1.001737, 75.000000, 126.000000
1548184101.102333, 1.248450, 75.000000, 125.000000
1548184101.107506, 1.254187, 73.000000, 125.000000
1548184101.316058, 1.477950, 45.000000, 124.000000
1548184101.333054, 1.495162, 73.000000, 124.000000
1548184101.338214, 1.500807, 52.000000, 123.000000
1548184101.338434, 1.500807, 57.000000, 123.000000
1548184101.338639, 1.500807, 61.000000, 123.000000
1548184101.338818, 1.500807, 67.000000, 123.000000
1548184101.338972, 1.500807, 79.000000, 123.000000
1548184101.843495, 1.974102, 52.000000, 114.000000
1548184101.843661, 1.974102, 57.000000, 114.000000
1548184101.843785, 1.974102, 61.000000, 114.000000
1548184101.843953, 1.974102, 67.000000, 114.000000
1548184101.844126, 1.974102, 79.000000, 114.000000
1548184101.875713, 2.003886, 75.000000, 113.000000
1548184102.202237, 2.245308, 75.000000, 99.000000
1548184102.213067, 2.253356, 73.000000, 99.000000
1548184102.543627, 2.498801, 73.000000, 85.000000
1548184102.549576, 2.501118, 85.000000, 84.000000
1548184103.363533, 2.735092, 85.000000, 69.000000
1548184104.282118, 3.002519, 44.000000, 51.000000
1548184104.282646, 3.002519, 68.000000, 51.000000
1548184104.588755, 3.247694, 68.000000, 68.000000
1548184104.593808, 3.252151, 69.000000, 68.000000
1548184104.870873, 3.475038, 44.000000, 84.000000
1548184104.897900, 3.497326, 69.000000, 85.000000
1548184104.904188, 3.502432, 56.000000, 86.000000
1548184104.904452, 3.502432, 61.000000, 86.000000
1548184104.904779, 3.502432, 64.000000, 86.000000
1548184104.905119, 3.502432, 68.000000, 86.000000
1548184104.960202, 3.563203, 68.000000, 87.000000
1548184104.960442, 3.563203, 69.000000, 87.000000
1548184105.015489, 3.623973, 69.000000, 88.000000
1548184105.021027, 3.630050, 68.000000, 88.000000
1548184105.125796, 3.745514, 68.000000, 91.000000
1548184105.130201, 3.751592, 67.000000, 91.000000
1548184105.333101, 3.976443, 56.000000, 96.000000
1548184105.333326, 3.976443, 61.000000, 96.000000
1548184105.333561, 3.976443, 64.000000, 96.000000
1548184105.355983, 4.000827, 67.000000, 96.000000
1548184105.356375, 4.000827, 54.000000, 96.000000
1548184105.356580, 4.000827, 56.000000, 96.000000
1548184105.356749, 4.000827, 60.000000, 96.000000
1548184105.356895, 4.000827, 68.000000, 96.000000
1548184105.560693, 4.248581, 68.000000, 94.000000
1548184105.566548, 4.255277, 76.000000, 93.000000
1548184105.750901, 4.476246, 54.000000, 91.000000
1548184105.751097, 4.476246, 56.000000, 91.000000
1548184105.751316, 4.476246, 60.000000, 91.000000
1548184105.769292, 4.496334, 76.000000, 91.000000
1548184105.775019, 4.502229, 37.000000, 90.000000
1548184105.775457, 4.502229, 73.000000, 90.000000
1548184106.054348, 4.748474, 73.000000, 81.000000
1548184106.059720, 4.753399, 61.000000, 81.000000
1548184106.307916, 4.975020, 37.000000, 72.000000
1548184106.337611, 4.999644, 61.000000, 72.000000
1548184106.341540, 5.003713, 56.000000, 71.000000
1548184106.342955, 5.003713, 64.000000, 71.000000
1548184106.343229, 5.003713, 73.000000, 71.000000
1548184106.996483, 5.475966, 56.000000, 48.000000
1548184106.996658, 5.475966, 64.000000, 48.000000
1548184107.033779, 5.505526, 56.000000, 46.000000
1548184107.034147, 5.505526, 64.000000, 46.000000
1548184107.477904, 5.949997, 73.000000, 38.000000
1548184107.504727, 5.977776, 56.000000, 38.000000
1548184107.505802, 5.977776, 64.000000, 38.000000
