time, phase
1551390098.899637, 0
1551390099.099823, 1
1551390099.283961, 2
1551390099.459711, 3
1551390099.623354, 0
1551390099.758188, 1
1551390100.433705, 2
1551390100.494349, 3
1551390100.800001, 0
1551390100.840550, 1
1551390100.861719, 2
1551390101.039096, 3
1551390101.187713, 0
1551390101.274970, 1
1551390101.434355, 2
1551390101.565123, 3
1551390101.796581, 0
1551390102.048504, 1
1551390102.336608, 2
1551390102.514808, 3
1551390102.700394, 0
1551390102.903202, 1
1551390103.227122, 2
1551390103.432937, 3
1551390103.619064, 0
1551390103.797170, 1
1551390103.977107, 2
1551390104.115471, 3
1551390104.294856, 0
1551390104.449670, 1
1551390104.662303, 2
1551390104.816644, 3
1551390105.095498, 0
1551390105.300583, 1
1551390105.471945, 2
1551390105.609637, 3
1551390105.824961, 0
1551390106.006993, 1
1551390106.206641, 2
1551390106.393715, 3
1551390106.582814, 0
1551390106.848044, 1
1551390107.144974, 2
1551390107.352514, 3
1551390107.525720, 0
1551390107.645040, 1
1551390107.797904, 2
1551390107.949323, 3
1551390108.128677, 0
1551390108.250865, 1
1551390108.461661, 2
1551390108.627491, 3
1551390108.746006, 0
1551390108.970170, 1
1551390109.160089, 2
1551390109.454701, 3
1551390109.640130, 0
1551390109.833722, 1
1551390110.094435, 2
1551390110.294636, 3
1551390110.405590, 0
1551390110.646758, 1
1551390110.899884, 2
1551390111.060471, 3
1551390111.228671, 0
1551390111.389489, 1
1551390111.545185, 2
1551390111.701160, 3
1551390111.830388, 0
1551390111.956740, 1
1551390112.118871, 2
1551390112.244707, 3
1551390112.399975, 0
1551390112.510934, 1
