time, phase
1552484000.788712, 0
1552484001.944955, 0
1552484002.914716, 0
1552484003.794429, 0
1552484004.771356, 0
1552484005.674049, 0
1552484006.529962, 0
1552484007.376201, 0
1552484008.304954, 0
1552484009.031960, 0
1552484009.937098, 0
1552484010.608679, 0
1552484011.405832, 0
1552484011.936075, 0
1552484012.844044, 0
1552484013.257076, 0
1552484013.786959, 0
1552484014.633996, 0
1552484015.839262, 0
1552484016.653190, 0
1552484017.505112, 0
1552484018.274098, 0
1552484018.980177, 0
1552484019.681779, 0
1552484020.436071, 0
1552484020.950704, 0
1552484021.674128, 0
1552484022.404848, 0
1552484022.798278, 0
1552484023.541779, 0
1552484024.380796, 0
1552484025.146146, 0
1552484025.833426, 0
1552484026.486851, 0
1552484027.133627, 0
1552484027.834634, 0
1552484028.341995, 0
1552484028.963315, 0
1552484029.532465, 0
1552484029.996854, 0
1552484030.542486, 0
1552484031.232239, 0
1552484032.381375, 0
1552484034.236746, 0
1552484035.329013, 0
1552484036.433013, 0
1552484037.348008, 0
1552484038.239273, 0
1552484038.852281, 0
1552484039.521126, 0
1552484040.094490, 0
1552484040.709905, 0
1552484042.380361, 0
1552484042.700315, 0
1552484043.583518, 0
1552484044.226616, 0
1552484044.683002, 0
1552484045.501371, 0
1552484045.828935, 0
1552484046.432735, 0
1552484047.395042, 0
1552484048.352862, 0
1552484049.271924, 0
1552484050.060181, 0
1552484050.994396, 0
1552484051.716446, 0
1552484052.459551, 0
1552484053.196251, 0
1552484053.871293, 0
1552484054.534514, 0
1552484055.217881, 0
1552484055.758590, 0
1552484056.420620, 0
1552484056.977748, 0
1552484057.429032, 0
1552484058.056266, 0
1552484058.987212, 0
1552484060.250090, 0
1552484061.195773, 0
1552484062.173593, 0
1552484063.059391, 0
1552484063.912378, 0
1552484064.652123, 0
1552484065.526147, 0
1552484066.328150, 0
1552484067.167064, 0
1552484068.052024, 0
1552484068.817633, 0
1552484069.585469, 0
1552484070.274013, 0
1552484071.014990, 0
1552484071.683772, 0
1552484072.342206, 0
1552484072.989667, 0
1552484073.940006, 0
1552484075.001404, 0
1552484076.275907, 0
1552484077.596418, 0
1552484078.615275, 0
1552484079.616778, 0
1552484080.505374, 0
1552484081.394992, 0
1552484082.258872, 0
1552484083.094647, 0
1552484083.871874, 0
1552484084.592039, 0
1552484085.292486, 0
1552484085.962384, 0
1552484086.621881, 0
1552484087.468865, 0
1552484088.679753, 0
1552484089.690837, 0
1552484090.504029, 0
1552484091.346815, 0
1552484092.163065, 0
1552484092.901082, 0
1552484093.773033, 0
1552484094.517598, 0
1552484095.378586, 0
1552484096.134829, 0
1552484096.865090, 0
1552484097.675249, 0
1552484098.297587, 0
1552484098.967576, 0
1552484099.633306, 0
1552484100.543277, 0
1552484101.531621, 0
1552484102.450623, 0
1552484103.336327, 0
1552484104.115773, 0
1552484105.041205, 0
1552484105.700458, 0
1552484106.453961, 0
1552484107.151009, 0
1552484107.792579, 0
1552484108.451397, 0
1552484109.056538, 0
1552484109.588244, 0
1552484110.151145, 0
1552484110.594607, 0
1552484111.056002, 0
1552484111.560200, 0
1552484112.469991, 0
1552484113.732337, 0
1552484114.681732, 0
1552484115.429016, 0
1552484116.390555, 0
1552484117.431191, 0
1552484118.947866, 0
1552484120.082278, 0
