time, beats
1551804812.261373, 0.006400
1551804812.266852, 0.012800
1551804812.273955, 0.019200
1551804812.279564, 0.025600
1551804812.285824, 0.032000
1551804812.291788, 0.038400
1551804812.297250, 0.044800
1551804812.302860, 0.051200
1551804812.308112, 0.057600
1551804812.313359, 0.066839
1551804812.318663, 0.076077
1551804812.324167, 0.085316
1551804812.329353, 0.094555
1551804812.335368, 0.103794
1551804812.340868, 0.113032
1551804812.346631, 0.122271
1551804812.351789, 0.131510
1551804812.357213, 0.140748
1551804812.362468, 0.149987
1551804812.368468, 0.159226
1551804812.374093, 0.168465
1551804812.379575, 0.177703
1551804812.384835, 0.186942
1551804812.390150, 0.196181
1551804812.399378, 0.205419
1551804812.404535, 0.214658
1551804812.413395, 0.223897
1551804812.418585, 0.233135
1551804812.424606, 0.242374
1551804812.430158, 0.251613
1551804812.435354, 0.260852
1551804812.440556, 0.270090
1551804812.446468, 0.279329
1551804812.452189, 0.288568
1551804812.457824, 0.297806
1551804812.463533, 0.307045
1551804812.468973, 0.316284
1551804812.474420, 0.325523
1551804812.479554, 0.334761
1551804812.484749, 0.344000
1551804812.489890, 0.353239
1551804812.495501, 0.362477
1551804812.501135, 0.371716
1551804812.506872, 0.380955
1551804812.513043, 0.390194
1551804812.518775, 0.399432
1551804812.524012, 0.408671
1551804812.529316, 0.417910
1551804812.535203, 0.427148
1551804812.541218, 0.436387
1551804812.546903, 0.445626
1551804812.552112, 0.454864
1551804812.557413, 0.464103
1551804812.563299, 0.473342
1551804812.568674, 0.482581
1551804812.574330, 0.491819
1551804812.579435, 0.501058
1551804812.585536, 0.510297
1551804812.594378, 0.519535
1551804812.603346, 0.528774
1551804812.608784, 0.538013
1551804812.614752, 0.547252
1551804812.620415, 0.556490
1551804812.625548, 0.565729
1551804812.631313, 0.574968
1551804812.636730, 0.584206
1551804812.642037, 0.593445
1551804812.647403, 0.602684
1551804812.652694, 0.610196
1551804812.658076, 0.617709
1551804812.663929, 0.625221
1551804812.669650, 0.632734
1551804812.674875, 0.640246
1551804812.680655, 0.647758
1551804812.686671, 0.655271
1551804812.691911, 0.662783
1551804812.697375, 0.670296
1551804812.702947, 0.677808
1551804812.708377, 0.685321
1551804812.713735, 0.692833
1551804812.719333, 0.700346
1551804812.724616, 0.707858
1551804812.730098, 0.715370
1551804812.735650, 0.722883
1551804812.742458, 0.730395
1551804812.747745, 0.737908
1551804812.753034, 0.745420
1551804812.758357, 0.752933
