time,est_amp,est_freq,est_phase
1551625649.282260, 0.000004, 0.041102, 0.000000
1551625649.421285, 76.534608, 0.044741, 0.381219
1551625649.543807, 105.838705, 0.032863, 0.000000
1551625649.612533, 144.537399, 0.017905, 0.000000
1551625649.649343, 164.520046, 0.010179, 2.334108
1551625649.690180, 171.720437, 0.010042, 2.656153
1551625649.809674, 157.248828, 0.008997, 3.166183
1551625649.894541, 115.130233, 0.016819, 3.166183
1551625650.075984, 121.025152, 0.028873, 3.518742
1551625650.099201, 65.446063, 0.030278, 4.258212
1551625650.209846, 37.954511, 0.014861, 3.141593
1551625650.345621, 39.447365, 0.015714, 3.456685
1551625650.463460, 39.655594, 0.012767, 4.691155
1551625650.520841, 31.993160, 0.010948, 5.539198
1551625650.637464, 15.361238, 0.020982, 5.703275
1551625650.734830, 14.772665, 0.021557, 6.550022
1551625650.822540, 13.721279, 0.023861, 6.643583
1551625650.936224, 8.556080, 0.026797, 6.821468
1551625651.035804, 6.468874, 0.039278, 6.821468
1551625651.098771, 4.503088, 0.044637, 7.814464
1551625651.200510, 4.716126, 0.033300, 3.141593
1551625651.271943, 0.000000, 0.000500, 3.141593
1551625651.376036, 8.112711, 0.000500, 3.141593
1551625651.478753, 1.847468, 0.003990, 3.141593
1551625651.636856, 20.670298, 0.011905, 3.141614
1551625651.822611, 24.333190, 0.014052, 3.142230
1551625651.852789, 31.790459, 0.018344, 3.142230
1551625651.964894, 86.332529, 0.020564, 3.171701
1551625652.112802, 181.541762, 0.020532, 3.675703
1551625652.159726, 237.623126, 0.018242, 5.518671
1551625652.198667, 279.380980, 0.020687, 5.792880
1551625652.333326, 340.429964, 0.016108, 7.999023
1551625652.382456, 389.781058, 0.021213, 7.999023
1551625652.454944, 500.689604, 0.023681, 8.527235
1551625652.539840, 589.615854, 0.027480, 9.057699
1551625652.621863, 621.713602, 0.027888, 10.293980
1551625652.720651, 618.943847, 0.026869, 11.795448
1551625652.802848, 632.580365, 0.027864, 12.856030
1551625652.876375, 759.869482, 0.025206, 14.667072
1551625652.963526, 748.609037, 0.022043, 16.533756
1551625653.038763, 825.841361, 0.020781, 17.875685
1551625653.133902, 734.635685, 0.019318, 19.248959
1551625653.217823, 705.652226, 0.020448, 20.087750
1551625653.333297, 687.697625, 0.020051, 21.145062
1551625653.467950, 604.465897, 0.019682, 22.203434
1551625653.531249, 564.471972, 0.023049, 22.768317
1551625653.584701, 439.766140, 0.023750, 23.734604
1551625653.665609, 397.912753, 0.023443, 25.013255
1551625653.759837, 365.047736, 0.022381, 26.171342
1551625653.941463, 267.193673, 0.020231, 27.498790
1551625653.965428, 248.564427, 0.014707, 29.617166
1551625654.070126, 255.755833, 0.014475, 30.407678
1551625654.153361, 202.884423, 0.016675, 31.178464
1551625654.259004, 216.546842, 0.018168, 31.799001
1551625654.333902, 204.410861, 0.021135, 31.942102
1551625654.435945, 192.872706, 0.021707, 32.750432
1551625654.523055, 235.342279, 0.022257, 33.718509
1551625654.668647, 294.713957, 0.020422, 35.084887
1551625654.741423, 360.194774, 0.019012, 36.502669
1551625654.833987, 390.776396, 0.019912, 37.302454
1551625654.920826, 385.158945, 0.020849, 38.098652
1551625655.051912, 400.301520, 0.022327, 38.919421
1551625655.124489, 474.408587, 0.022769, 39.946376
1551625655.180286, 500.313477, 0.023986, 40.822367
1551625655.274794, 487.215365, 0.024109, 41.958823
1551625655.432322, 474.771472, 0.023852, 43.209811
1551625655.462932, 462.405830, 0.022365, 44.641373
1551625655.554172, 477.088217, 0.021700, 45.875790
1551625655.650584, 472.986262, 0.021555, 46.995484
1551625655.737506, 482.207602, 0.020317, 48.298727
1551625655.815547, 460.887444, 0.019628, 49.402230
1551625655.960869, 425.034399, 0.018712, 50.559141
1551625656.000309, 408.864517, 0.018849, 51.501581
1551625656.080275, 399.854033, 0.017642, 52.573998
1551625656.175262, 365.014453, 0.014973, 53.860433
1551625656.268071, 357.278528, 0.012978, 54.908651
1551625656.344586, 315.122427, 0.012363, 55.636151
1551625656.457235, 288.100203, 0.011251, 56.542462
1551625656.566597, 271.990131, 0.010101, 57.382052
1551625656.655501, 251.538516, 0.013332, 57.382052
1551625656.724268, 234.714785, 0.013909, 57.870999
1551625656.817581, 228.599987, 0.013792, 58.569076
1551625656.918204, 226.633930, 0.013855, 59.240778
1551625657.033158, 228.180190, 0.012870, 60.108120
1551625657.082428, 232.128301, 0.011760, 60.960828
1551625657.183168, 227.164744, 0.012070, 61.509340
1551625657.292824, 240.425722, 0.012631, 62.058390
1551625657.388123, 236.947772, 0.012940, 62.618003
1551625657.483088, 238.087045, 0.013398, 63.153942
1551625657.583073, 237.449389, 0.012930, 63.858964
1551625657.700361, 241.529286, 0.012347, 64.592077
1551625657.821353, 247.086632, 0.012520, 65.190642
1551625657.897915, 237.920077, 0.012209, 65.892252
1551625657.970785, 237.356096, 0.011001, 66.770253
1551625658.058003, 232.131937, 0.011315, 67.235254
1551625658.143508, 237.756764, 0.011327, 67.801229
1551625658.229545, 246.561186, 0.011645, 68.330967
1551625658.316275, 257.665287, 0.011936, 68.875894
1551625658.397262, 255.867464, 0.011714, 69.527747
1551625658.534247, 252.935647, 0.012783, 69.882944
1551625658.587204, 254.489995, 0.012283, 70.600268
1551625658.682087, 252.236351, 0.011531, 71.283667
1551625658.744970, 239.760961, 0.011011, 71.939583
1551625658.858823, 229.597428, 0.009899, 72.744747
1551625658.917706, 253.123129, 0.007354, 73.776463
1551625659.027882, 210.043694, 0.009817, 73.776463
1551625659.097971, 203.608648, 0.009031, 74.346716
1551625659.176934, 197.395171, 0.008073, 74.910780
1551625659.260624, 194.637857, 0.007749, 75.351701
1551625659.338637, 192.661575, 0.007325, 75.884975
1551625659.417736, 204.454151, 0.008242, 76.098693
1551625659.513588, 202.843183, 0.009319, 76.250504
1551625659.617862, 204.828831, 0.009771, 76.601547
1551625659.707232, 217.453304, 0.009134, 77.201779
1551625659.780300, 224.502575, 0.009916, 77.552053
1551625659.870245, 231.703571, 0.010132, 77.989223
1551625659.961961, 237.796279, 0.010397, 78.450693
1551625660.060964, 242.883878, 0.010285, 79.015790
