time,est_amp,est_freq,est_phase
1548184054.939638, 18.617562, 0.036769, 0.000681
1548184055.032616, 36.426162, 0.036695, 0.935553
1548184055.120873, 66.646790, 0.016156, 0.000000
1548184055.188858, 90.027133, 0.006918, 0.000000
1548184055.266704, 84.246953, 0.007631, 0.000000
1548184055.409279, 166.843479, 0.011157, 0.000000
1548184055.522670, 160.398170, 0.014765, 0.000000
1548184055.671048, 260.961328, 0.019638, 0.000000
1548184055.783868, 273.015581, 0.025037, 0.000000
1548184055.899092, 398.432027, 0.029748, 0.000000
1548184056.092594, 515.832415, 0.036002, 0.012753
1548184056.188707, 606.178087, 0.034780, 2.111209
1548184056.290944, 645.969664, 0.035699, 3.622287
1548184056.399409, 703.469696, 0.033691, 5.699016
1548184056.510833, 753.695879, 0.032893, 7.591925
1548184056.616949, 781.561520, 0.032490, 9.268371
1548184056.740442, 732.903545, 0.031021, 11.132042
1548184056.877899, 808.679093, 0.028181, 13.170170
1548184056.977550, 860.670266, 0.028940, 14.581988
1548184057.077185, 851.326326, 0.029439, 15.939958
1548184057.177910, 865.403353, 0.029248, 17.460061
1548184057.276252, 856.516036, 0.028909, 18.977341
1548184057.400874, 842.006292, 0.029869, 20.228554
1548184057.495253, 860.888532, 0.030847, 21.526900
1548184057.605077, 884.829881, 0.030811, 23.094650
1548184057.707913, 808.190364, 0.029539, 24.919379
1548184057.802825, 800.076220, 0.031789, 26.005609
1548184057.912801, 849.924018, 0.032299, 27.488920
1548184058.012636, 893.479382, 0.033514, 28.861178
1548184058.151332, 942.787833, 0.033865, 30.509188
1548184058.235776, 1000.178337, 0.035256, 31.952845
1548184058.361461, 1059.484505, 0.035396, 33.650519
1548184058.502832, 1129.046708, 0.035992, 35.265682
1548184058.648940, 1129.046708, 0.036669, 37.005906
1548184058.788024, 1129.046708, 0.038013, 38.609576
1548184058.910773, 1129.046708, 0.038164, 40.455741
1548184059.038630, 1129.046708, 0.039716, 42.174447
1548184059.141920, 1129.046708, 0.040007, 44.047754
1548184059.234826, 1129.046708, 0.039915, 45.962011
1548184059.332317, 1129.046708, 0.036149, 48.487213
1548184059.425039, 1198.326772, 0.033278, 50.813909
1548184059.538262, 1198.326772, 0.032490, 52.683009
1548184059.657141, 1198.326772, 0.030986, 54.697444
1548184059.746172, 1198.326772, 0.029869, 56.479247
1548184059.881356, 1198.326772, 0.029717, 57.940117
1548184060.031962, 1198.326772, 0.030501, 59.278006
1548184060.174721, 1176.336006, 0.030920, 60.712683
1548184060.312223, 940.436871, 0.030166, 62.397529
1548184060.439403, 856.505778, 0.029356, 64.078785
1548184060.571373, 660.882378, 0.026485, 65.813994
1548184060.663368, 544.887155, 0.031081, 66.703018
1548184060.801838, 270.466029, 0.034774, 67.977118
1548184060.929944, 211.480224, 0.029063, 70.081822
1548184061.034622, 77.529259, 0.026812, 71.544573
1548184061.179947, 62.356309, 0.025507, 72.816179
1548184061.262552, 37.796607, 0.027339, 73.222751
1548184061.425597, 20.820088, 0.028330, 73.866519
1548184061.639362, 31.650839, 0.017999, 69.115038
1548184061.822453, 112.090878, 0.029219, 69.163252
1548184062.030946, 175.261987, 0.034581, 69.163560
1548184062.269507, 197.947600, 0.041143, 69.163560
1548184062.535536, 325.304058, 0.049096, 69.163564
1548184062.784289, 426.174883, 0.058384, 69.163564
1548184063.108749, 532.501526, 0.060595, 71.667176
1548184063.465242, 579.660379, 0.062001, 74.508062
1548184063.710804, 567.235337, 0.065981, 77.057411
1548184063.924539, 656.973307, 0.068585, 79.753615
1548184064.169608, 680.622497, 0.068246, 87.964594
1548184064.485286, 436.112072, 0.000673, 87.964594
1548184064.724005, 109.928500, 0.010886, 87.970705
1548184064.985480, 82.561395, 0.015745, 88.600876
1548184065.297423, 66.430821, 0.014037, 90.520192
1548184065.486660, 97.962043, 0.019735, 90.520192
1548184065.647395, 110.267387, 0.016600, 93.114916
1548184065.856178, 188.514938, 0.016120, 95.743765
1548184066.084171, 100.146259, 0.015049, 98.310194
1548184066.306159, 106.094902, 0.013224, 99.442998
1548184066.519227, 123.157792, 0.017042, 101.911577
