time,palm_pos,palm_vel,span
1548184054.797626, 0.000000, 0.000000, 0.000000
1548184054.810766, 0.000000, 0.000000, 0.000000
1548184054.815917, 0.000000, 0.000000, 0.000000
1548184054.821641, 176.472275, 106.412262, 88.297017
1548184054.826880, 176.472275, 106.412262, 88.297017
1548184054.832247, 176.472275, 106.412262, 88.297017
1548184054.837565, 179.408127, 132.838760, 88.138897
1548184054.843377, 179.408127, 132.838760, 88.138897
1548184054.849193, 179.408127, 132.838760, 88.138897
1548184054.854555, 179.408127, 132.838760, 88.138897
1548184054.860571, 179.408127, 132.838760, 88.138897
1548184054.866274, 183.597702, 157.925888, 87.751479
1548184054.871888, 183.597702, 157.925888, 87.751479
1548184054.877808, 183.597702, 157.925888, 87.751479
1548184054.883497, 183.597702, 157.925888, 87.751479
1548184054.889061, 187.133347, 153.265686, 87.300408
1548184054.894734, 187.133347, 153.265686, 87.300408
1548184054.900703, 187.133347, 153.265686, 87.300408
1548184054.906136, 187.133347, 153.265686, 87.300408
1548184054.911867, 190.343689, 145.094009, 86.939749
1548184054.917519, 190.343689, 145.094009, 86.939749
1548184054.924219, 190.343689, 145.094009, 86.939749
1548184054.929840, 190.343689, 145.094009, 86.939749
1548184054.935227, 193.182007, 132.603790, 86.517189
1548184054.940727, 193.182007, 132.603790, 86.517189
1548184054.946458, 193.182007, 132.603790, 86.517189
1548184054.951861, 193.182007, 132.603790, 86.517189
1548184054.957559, 195.965485, 125.102882, 85.820497
1548184054.963206, 195.965485, 125.102882, 85.820497
1548184054.968550, 195.965485, 125.102882, 85.820497
1548184054.974813, 195.965485, 125.102882, 85.820497
1548184054.980638, 195.965485, 125.102882, 85.820497
1548184054.986574, 198.612534, 117.342819, 85.376963
1548184054.992130, 198.612534, 117.342819, 85.376963
1548184054.997550, 198.612534, 117.342819, 85.376963
1548184055.002863, 200.886765, 105.387245, 84.840615
1548184055.008475, 200.886765, 105.387245, 84.840615
1548184055.014173, 200.886765, 105.387245, 84.840615
1548184055.019931, 200.886765, 105.387245, 84.840615
1548184055.025641, 200.886765, 105.387245, 84.840615
1548184055.031560, 202.812653, 93.175087, 84.340880
1548184055.036899, 202.812653, 93.175087, 84.340880
1548184055.042799, 202.812653, 93.175087, 84.340880
1548184055.048765, 204.429153, 79.739349, 84.027483
1548184055.054815, 204.429153, 79.739349, 84.027483
1548184055.060118, 204.429153, 79.739349, 84.027483
1548184055.066320, 204.429153, 79.739349, 84.027483
1548184055.078727, 204.429153, 79.739349, 84.027483
1548184055.084331, 205.742432, 66.316505, 83.764603
1548184055.090719, 205.742432, 66.316505, 83.764603
1548184055.096696, 205.742432, 66.316505, 83.764603
1548184055.101990, 206.759277, 53.351070, 83.567981
1548184055.107238, 206.759277, 53.351070, 83.567981
1548184055.113187, 206.759277, 53.351070, 83.567981
1548184055.118916, 207.365936, 37.792782, 83.389901
1548184055.124674, 207.365936, 37.792782, 83.389901
1548184055.130422, 207.365936, 37.792782, 83.389901
1548184055.136098, 207.365936, 37.792782, 83.389901
1548184055.141949, 207.715637, 24.855568, 83.233381
1548184055.147100, 207.715637, 24.855568, 83.233381
1548184055.152923, 207.715637, 24.855568, 83.233381
1548184055.158997, 207.715637, 24.855568, 83.233381
1548184055.164593, 207.715637, 24.855568, 83.233381
1548184055.170080, 207.902603, 14.098882, 83.057509
1548184055.176522, 207.902603, 14.098882, 83.057509
1548184055.182809, 207.902603, 14.098882, 83.057509
1548184055.188567, 207.866714, 5.832847, 82.623057
1548184055.194071, 207.866714, 5.832847, 82.623057
1548184055.199536, 207.866714, 5.832847, 82.623057
1548184055.206412, 207.866714, 5.832847, 82.623057
1548184055.211646, 206.596359, -28.183611, 81.961301
1548184055.217081, 206.596359, -28.183611, 81.961301
1548184055.223254, 206.596359, -28.183611, 81.961301
1548184055.229030, 206.596359, -28.183611, 81.961301
1548184055.234731, 206.596359, -28.183611, 81.961301
1548184055.240514, 202.441757, -108.033440, 81.588509
1548184055.246129, 202.441757, -108.033440, 81.588509
1548184055.252047, 202.441757, -108.033440, 81.588509
1548184055.257477, 202.441757, -108.033440, 81.588509
1548184055.263273, 194.508820, -250.367249, 81.439246
1548184055.269082, 194.508820, -250.367249, 81.439246
1548184055.274830, 194.508820, -250.367249, 81.439246
1548184055.280633, 194.508820, -250.367249, 81.439246
1548184055.286230, 182.438873, -399.928772, 81.327910
1548184055.291754, 182.438873, -399.928772, 81.327910
1548184055.297546, 182.438873, -399.928772, 81.327910
1548184055.319810, 182.438873, -399.928772, 81.327910
1548184055.329461, 182.438873, -399.928772, 81.327910
