time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm, avg_still_buff
1548184158.040535, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.046286, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.052097, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.057647, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.063370, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.068810, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, -150.000000, 1.000000
1548184158.074224, 120.953972, -735.064148, -1.094633, -20.000000, -109.463292, -150.000000, 0.857143
1548184158.079884, 120.953972, -735.064148, -2.202117, -20.000000, -110.748385, -150.000000, 0.750000
1548184158.085802, 120.953972, -735.064148, -3.347753, -20.000000, -114.563655, -150.000000, 0.666667
1548184158.091615, 120.953972, -735.064148, -4.556703, -20.000000, -120.894968, -150.000000, 0.600000
1548184158.097386, 105.641487, -697.675232, -5.798205, -20.000000, -124.150172, -150.000000, 0.500000
1548184158.102733, 105.641487, -697.675232, -7.151856, -20.000000, -135.365153, -150.000000, 0.400000
1548184158.109000, 105.641487, -697.675232, -8.640500, -20.000000, -148.864376, -150.000000, 0.300000
1548184158.115142, 95.195427, -562.410950, -10.286444, -20.000000, -164.594411, -164.594411, 0.200000
1548184158.120574, 95.195427, -562.410950, -11.909941, -20.000000, -162.349676, -162.349676, 0.100000
1548184158.125907, 95.195427, -562.410950, -13.731027, -20.000000, -182.108629, -182.108629, 0.000000
1548184158.131878, 95.195427, -562.410950, -15.765220, -20.000000, -203.419269, -203.419269, 0.000000
1548184158.138104, 92.829742, -305.294159, -18.027182, -20.000000, -226.196228, -226.196228, 0.000000
1548184158.143441, 92.829742, -305.294159, -20.147774, -20.147774, -212.059210, -212.059210, 0.000000
1548184158.148859, 92.829742, -305.294159, -22.518172, -22.518172, -237.039729, -237.039729, 0.000000
1548184158.154434, 92.829742, -305.294159, -25.141283, -25.141283, -262.311185, -262.311185, 0.000000
1548184158.160023, 92.829742, -305.294159, -28.019000, -28.019000, -287.771619, -287.771619, 0.000000
1548184158.165299, 93.295616, -123.390823, -30.881298, -30.881298, -286.229846, -286.229846, 0.000000
1548184158.170527, 93.295616, -123.390823, -33.995714, -33.995714, -311.441596, -311.441596, 0.000000
1548184158.176269, 93.295616, -123.390823, -37.354786, -37.354786, -335.907239, -335.907239, 0.000000
1548184158.181787, 93.295616, -123.390823, -40.950063, -40.950063, -359.527652, -359.527652, 0.000000
1548184158.187613, 105.887756, 252.161163, -44.212875, -44.212875, -326.281169, -326.281169, 0.000000
1548184158.193289, 105.887756, 252.161163, -47.685586, -47.685586, -347.271175, -347.271175, 0.000000
1548184158.199126, 105.887756, 252.161163, -51.344065, -51.344065, -365.847828, -365.847828, 0.000000
1548184158.204831, 105.887756, 252.161163, -55.163416, -55.163416, -381.935093, -381.935093, 0.000000
1548184158.210511, 127.177475, 630.223877, -58.555087, -58.555087, -339.167163, -339.167163, 0.000000
1548184158.215752, 127.177475, 630.223877, -62.049358, -62.049358, -349.427108, -349.427108, 0.000000
1548184158.221067, 127.177475, 630.223877, -65.606655, -65.606655, -355.729637, -355.729637, 0.000000
1548184158.226800, 127.177475, 630.223877, -69.187131, -69.187131, -358.047685, -358.047685, 0.000000
1548184158.232378, 151.671082, 874.729065, -72.386726, -72.386726, -319.959422, -319.959422, 0.000000
1548184158.237596, 151.671082, 874.729065, -75.525370, -75.525370, -313.864415, -313.864415, 0.000000
1548184158.243348, 151.671082, 874.729065, -78.554960, -78.554960, -302.959015, -302.959015, 0.000000
1548184158.248780, 151.671082, 874.729065, -81.427814, -81.427814, -287.285402, -287.285402, 0.000000
1548184158.254074, 178.041428, 1027.599121, -83.869216, -83.869216, -244.140176, -244.140176, 0.000000
1548184158.259279, 178.041428, 1027.599121, -86.057880, -86.057880, -218.866440, -218.866440, 0.000000
1548184158.264806, 178.041428, 1027.599121, -87.943277, -87.943277, -188.539682, -188.539682, 0.000000
1548184158.270226, 178.041428, 1027.599121, -89.476082, -89.476082, -153.280516, -153.280516, 0.000000
1548184158.276086, 201.598953, 1025.744141, -90.611140, -90.611140, -113.505793, -150.000000, 0.000000
1548184158.281937, 201.598953, 1025.744141, -91.299403, -91.299403, -68.826331, -150.000000, 0.000000
1548184158.287577, 201.598953, 1025.744141, -91.496407, -91.496407, -19.700347, -150.000000, 0.000000
1548184158.293373, 201.598953, 1025.744141, -91.159654, -91.159654, 33.675287, 33.675287, 0.000000
1548184158.298998, 222.158249, 955.591797, -90.353258, -90.353258, 80.639597, 80.639597, 0.000000
1548184158.304832, 222.158249, 955.591797, -88.935927, -88.935927, 141.733134, 141.733134, 0.000000
1548184158.310390, 222.158249, 955.591797, -86.874484, -86.874484, 206.144259, 206.144259, 0.000000
