0.000000000000000000e+00,8.700000000000000000e+01
8.350216300806857436e-03,8.700000000000000000e+01
1.670043260161371487e-02,8.700000000000000000e+01
2.505064890242057404e-02,8.700000000000000000e+01
3.340086520322742974e-02,8.700000000000000000e+01
4.175108150403429585e-02,8.700000000000000000e+01
5.010129780484114809e-02,8.700000000000000000e+01
5.845151410564800726e-02,8.700000000000000000e+01
6.680173040645485949e-02,8.800000000000000000e+01
7.515194670726171866e-02,8.800000000000000000e+01
8.350216300806859171e-02,8.800000000000000000e+01
9.185237930887545088e-02,8.800000000000000000e+01
1.002025956096822962e-01,8.800000000000000000e+01
1.085528119104891553e-01,8.800000000000000000e+01
1.169030282112960145e-01,8.800000000000000000e+01
1.252532445121028737e-01,8.900000000000000000e+01
1.336034608129097190e-01,8.900000000000000000e+01
1.419536771137165920e-01,8.900000000000000000e+01
1.503038934145234373e-01,8.900000000000000000e+01
1.586541097153303104e-01,8.900000000000000000e+01
1.670043260161371834e-01,8.900000000000000000e+01
1.753545423169440287e-01,8.900000000000000000e+01
1.837047586177509018e-01,8.900000000000000000e+01
1.920549749185577193e-01,9.000000000000000000e+01
2.004051912193645923e-01,9.000000000000000000e+01
2.087554075201714376e-01,9.000000000000000000e+01
2.171056238209783107e-01,9.000000000000000000e+01
2.254558401217851560e-01,9.000000000000000000e+01
2.338060564225920290e-01,9.000000000000000000e+01
2.421562727233988743e-01,9.000000000000000000e+01
2.505064890242057474e-01,9.100000000000000000e+01
2.588567053250125927e-01,9.100000000000000000e+01
2.672069216258194380e-01,9.100000000000000000e+01
2.755571379266263388e-01,9.100000000000000000e+01
2.839073542274331841e-01,9.100000000000000000e+01
2.922575705282400294e-01,9.100000000000000000e+01
3.006077868290468746e-01,9.100000000000000000e+01
3.089580031298537754e-01,9.100000000000000000e+01
3.173082194306606207e-01,9.200000000000000000e+01
3.256584357314674660e-01,9.200000000000000000e+01
3.340086520322743668e-01,9.200000000000000000e+01
3.423588683330811566e-01,9.200000000000000000e+01
3.507090846338880574e-01,9.200000000000000000e+01
3.590593009346949027e-01,9.200000000000000000e+01
3.674095172355018035e-01,9.200000000000000000e+01
3.757597335363085933e-01,9.300000000000000000e+01
3.841099498371154386e-01,9.300000000000000000e+01
3.924601661379223394e-01,9.300000000000000000e+01
4.008103824387291847e-01,9.300000000000000000e+01
4.091605987395360855e-01,9.300000000000000000e+01
4.175108150403428753e-01,9.300000000000000000e+01
4.258610313411497761e-01,9.300000000000000000e+01
4.342112476419566214e-01,9.300000000000000000e+01
4.425614639427635222e-01,9.400000000000000000e+01
4.509116802435703120e-01,9.400000000000000000e+01
4.592618965443772128e-01,9.400000000000000000e+01
4.676121128451840581e-01,9.400000000000000000e+01
4.759623291459909589e-01,9.400000000000000000e+01
4.843125454467977486e-01,9.400000000000000000e+01
4.926627617476045939e-01,9.400000000000000000e+01
5.010129780484114947e-01,9.500000000000000000e+01
5.093631943492183956e-01,9.500000000000000000e+01
5.177134106500251853e-01,9.500000000000000000e+01
5.260636269508320861e-01,9.500000000000000000e+01
5.344138432516388759e-01,9.500000000000000000e+01
5.427640595524457767e-01,9.500000000000000000e+01
5.511142758532526775e-01,9.500000000000000000e+01
5.594644921540594673e-01,9.500000000000000000e+01
5.678147084548663681e-01,9.600000000000000000e+01
5.761649247556732689e-01,9.600000000000000000e+01
5.845151410564800587e-01,9.600000000000000000e+01
5.928653573572868485e-01,9.600000000000000000e+01
6.012155736580937493e-01,9.600000000000000000e+01
6.095657899589006501e-01,9.600000000000000000e+01
6.179160062597075509e-01,9.600000000000000000e+01
6.262662225605143407e-01,9.700000000000000000e+01
6.346164388613212415e-01,9.700000000000000000e+01
6.429666551621280313e-01,9.700000000000000000e+01
6.513168714629349321e-01,9.700000000000000000e+01
6.596670877637417219e-01,9.700000000000000000e+01
6.680173040645487337e-01,9.700000000000000000e+01
