time, phase
1552939387.457982, 0
1552939387.529142, 1
1552939387.919485, 2
1552939388.134000, 3
1552939388.199072, 0
1552939388.298061, 1
1552939388.353334, 2
1552939388.427713, 3
1552939388.523229, 0
1552939388.592029, 1
1552939388.665003, 2
1552939388.781386, 3
1552939388.860819, 0
1552939388.932840, 1
1552939389.029219, 2
1552939389.143467, 3
1552939389.215782, 0
1552939389.306248, 1
1552939389.416559, 2
1552939389.533750, 3
1552939389.602566, 0
1552939389.676386, 1
1552939389.828542, 2
1552939389.924088, 3
1552939390.006939, 0
1552939390.088919, 1
1552939390.204081, 2
1552939390.340042, 3
1552939390.424627, 0
1552939390.508901, 1
1552939390.629140, 2
1552939390.728456, 3
1552939390.819427, 0
1552939390.921842, 1
1552939391.053130, 2
1552939391.171148, 3
1552939391.255674, 0
1552939391.354657, 1
1552939391.515148, 2
1552939391.649879, 3
1552939391.787826, 0
1552939391.955927, 1
1552939392.402373, 2
1552939392.508251, 3
1552939392.837525, 0
1552939392.950014, 1
1552939394.392719, 2
1552939394.869520, 3
1552939394.992546, 0
1552939395.135679, 1
1552939395.291740, 2
1552939395.454889, 3
1552939395.609308, 0
1552939395.747642, 1
1552939395.884338, 2
1552939396.074688, 3
1552939396.286035, 0
1552939396.401564, 1
1552939396.578998, 2
1552939396.759580, 3
1552939397.192522, 0
1552939397.644363, 1
1552939397.847584, 2
1552939398.035152, 3
1552939398.440820, 0
1552939398.580885, 1
1552939398.760150, 2
1552939398.909472, 3
1552939399.176794, 0
1552939399.308570, 1
